"name","battery_level","version_name","device_id","timestamp"
com.amanotes.beathopper,0.62,"2.8.0",63751,2019-05-11 04:59:16
com.amanotes.beathopper,0.61,"2.8.0",63751,2019-05-11 05:01:35
com.amanotes.beathopper,0.60,"2.8.0",63751,2019-05-11 05:04:28
com.amanotes.beathopper,0.59,"2.8.0",63751,2019-05-11 05:07:00
com.amanotes.beathopper,0.58,"2.8.0",63751,2019-05-11 05:10:03
com.amanotes.beathopper,0.57,"2.8.0",63751,2019-05-11 05:11:28
com.amanotes.beathopper,0.56,"2.8.0",63751,2019-05-11 05:14:25
com.amanotes.beathopper,0.55,"2.8.0",63751,2019-05-11 05:17:50
com.amanotes.beathopper,0.54,"2.8.0",63751,2019-05-11 05:21:03
com.amanotes.beathopper,0.53,"2.8.0",63751,2019-05-11 05:25:13
com.amanotes.beathopper,0.52,"2.8.0",63751,2019-05-11 05:27:26
com.amanotes.beathopper,0.51,"2.8.0",63751,2019-05-11 05:29:11
com.amanotes.beathopper,0.50,"2.8.0",63751,2019-05-11 05:32:07
com.amanotes.beathopper,0.49,"2.8.0",63751,2019-05-11 05:32:53
com.amanotes.beathopper,0.48,"2.8.0",63751,2019-05-11 05:35:41
com.amanotes.beathopper,0.47,"2.8.0",63751,2019-05-11 05:37:33
com.amanotes.beathopper,0.46,"2.8.0",63751,2019-05-11 05:40:21
com.amanotes.beathopper,0.45,"2.8.0",63751,2019-05-11 05:43:05
com.amanotes.beathopper,0.44,"2.8.0",63751,2019-05-11 05:45:51
com.amanotes.beathopper,0.43,"2.8.0",63751,2019-05-11 05:46:43
com.amanotes.beathopper,0.42,"2.8.0",63751,2019-05-11 05:49:26
com.amanotes.beathopper,0.41,"2.8.0",63751,2019-05-11 05:51:14
com.amanotes.beathopper,0.40,"2.8.0",63751,2019-05-11 05:53:54
com.amanotes.beathopper,0.39,"2.8.0",63751,2019-05-11 05:56:37
com.amanotes.beathopper,0.38,"2.8.0",63751,2019-05-11 05:58:21
com.amanotes.beathopper,0.38,"2.8.0",63751,2019-05-11 05:58:21
com.amanotes.beathopper,0.37,"2.8.0",63751,2019-05-11 06:00:38
com.amanotes.beathopper,0.36,"2.8.0",63751,2019-05-11 06:02:12
com.amanotes.beathopper,0.35,"2.8.0",63751,2019-05-11 06:04:37
com.amanotes.beathopper,0.34,"2.8.0",63751,2019-05-11 06:08:15
com.amanotes.beathopper,0.33,"2.8.0",63751,2019-05-11 06:10:16
com.amanotes.beathopper,0.32,"2.8.0",63751,2019-05-11 06:12:21
com.amanotes.beathopper,0.31,"2.8.0",63751,2019-05-11 06:14:21
com.amanotes.beathopper,0.30,"2.8.0",63751,2019-05-11 06:16:23
com.amanotes.beathopper,0.25,"2.8.0",63751,2019-05-11 06:36:26
com.amanotes.beathopper,0.90,"2.8.0",64396,2019-05-13 09:34:33
com.amanotes.beathopper,0.89,"2.8.0",64396,2019-05-13 09:35:33
com.amanotes.beathopper,0.88,"2.8.0",64396,2019-05-13 09:36:33
com.amanotes.beathopper,0.81,"2.8.0",64396,2019-05-13 11:17:34
com.amanotes.beathopper,0.80,"2.8.0",64396,2019-05-13 11:19:34
com.amanotes.beathopper,0.79,"2.8.0",64396,2019-05-13 11:20:35
com.amanotes.beathopper,0.78,"2.8.0",64396,2019-05-13 11:21:35
com.amanotes.beathopper,0.77,"2.8.0",64396,2019-05-13 11:23:35
com.amanotes.beathopper,0.76,"2.8.0",64396,2019-05-13 11:24:35
com.amanotes.beathopper,0.75,"2.8.0",64396,2019-05-13 11:25:35
com.amanotes.beathopper,0.74,"2.8.0",64396,2019-05-13 11:26:36
com.amanotes.beathopper,0.73,"2.8.0",64396,2019-05-13 11:27:36
com.amanotes.beathopper,0.82,"2.8.0",64396,2019-05-14 04:18:23
com.amanotes.beathopper,0.81,"2.8.0",64396,2019-05-14 04:19:23
com.amanotes.beathopper,0.83,"2.8.0",64396,2019-05-14 14:13:22
com.amanotes.beathopper,0.82,"2.8.0",64396,2019-05-14 14:14:20
com.amanotes.beathopper,0.75,"2.8.0",68099,2019-05-10 18:41:36
com.amanotes.beathopper,0.99,"2.8.0",68099,2019-05-24 11:38:17
com.amanotes.beathopper,0.95,"2.8.0",68099,2019-05-26 00:09:04
com.amanotes.beathopper,0.94,"2.8.0",68099,2019-05-26 00:11:04
com.amanotes.beathopper,0.93,"2.8.0",68099,2019-05-26 00:13:04
com.amanotes.beathopper,0.92,"2.8.0",68099,2019-05-26 00:15:04
com.amanotes.beathopper,0.91,"2.8.0",68099,2019-05-26 00:17:04
com.amanotes.beathopper,0.90,"2.8.0",68099,2019-05-26 00:19:04
com.amanotes.beathopper,0.89,"2.8.0",68099,2019-05-26 00:20:44
com.amanotes.beathopper,0.88,"2.8.0",68099,2019-05-26 00:23:04
com.amanotes.beathopper,0.87,"2.8.0",68099,2019-05-26 00:25:04
com.amanotes.beathopper,0.86,"2.8.0",68099,2019-05-26 00:26:44
com.amanotes.beathopper,0.85,"2.8.0",68099,2019-05-26 00:28:24
com.amanotes.beathopper,0.84,"2.8.0",68099,2019-05-26 00:29:24
com.amanotes.beathopper,0.99,"2.8.0",68099,2019-05-27 12:02:59
com.amanotes.beathopper,0.99,"2.8.7",72981,2019-06-29 15:32:04
com.amanotes.beathopper,0.98,"2.8.7",72981,2019-06-29 15:36:04
com.amanotes.beathopper,0.97,"2.8.7",72981,2019-06-29 15:40:04
com.amanotes.beathopper,0.96,"2.8.7",72981,2019-06-29 15:44:05
com.amanotes.beathopper,0.95,"2.8.7",72981,2019-06-29 15:48:05
com.amanotes.beathopper,0.94,"2.8.7",72981,2019-06-29 15:51:35
com.amanotes.beathopper,0.93,"2.8.7",72981,2019-06-29 15:56:05
com.amanotes.beathopper,0.92,"2.8.7",72981,2019-06-29 16:01:05
com.amanotes.beathopper,0.91,"2.8.7",72981,2019-06-29 16:05:15
com.amanotes.beathopper,0.90,"2.8.7",72981,2019-06-29 16:09:16
com.amanotes.beathopper,0.88,"2.8.7",72981,2019-06-29 16:25:30
com.amanotes.beathopper,0.87,"2.8.7",72981,2019-06-29 16:29:30
com.amanotes.beathopper,0.86,"2.8.7",72981,2019-06-29 16:33:30
com.amanotes.beathopper,0.85,"2.8.7",72981,2019-06-29 16:38:00
com.amanotes.beathopper,0.49,"2.8.7",72981,2019-07-01 02:05:24
com.amanotes.beathopper,0.99,"2.8.7",72981,2019-07-02 01:56:25
com.amanotes.beathopper,0.89,"2.8.7",72981,2019-07-03 00:19:33
com.amanotes.beathopper,0.05,"2.8.0",73603,2012-01-01 00:30:55
com.amanotes.beathopper,0.04,"2.8.0",73603,2012-01-01 00:31:55
com.amanotes.beathopper,0.11,"2.8.0",73603,2012-01-01 01:05:01
com.amanotes.beathopper,0.10,"2.8.0",73603,2012-01-01 01:08:31
com.amanotes.beathopper,0.09,"2.8.0",73603,2012-01-01 01:11:31
com.amanotes.beathopper,0.08,"2.8.0",73603,2012-01-01 01:14:31
com.amanotes.beathopper,0.07,"2.8.0",73603,2012-01-01 01:17:31
com.amanotes.beathopper,0.06,"2.8.0",73603,2012-01-01 01:20:31
com.amanotes.beathopper,0.05,"2.8.0",73603,2012-01-01 01:24:01
com.amanotes.beathopper,0.06,"2.8.0",73603,2012-01-01 01:37:02
com.amanotes.beathopper,0.05,"2.8.0",73603,2012-01-01 01:40:01
com.amanotes.beathopper,0.04,"2.8.0",73603,2012-01-01 01:41:01
com.amanotes.beathopper,0.03,"2.8.0",73603,2012-01-01 01:42:01
com.amanotes.beathopper,0.02,"2.8.0",73603,2012-01-01 01:43:02
com.amanotes.beathopper,0.88,"2.8.0",73603,2012-01-01 11:03:03
com.amanotes.beathopper,0.74,"2.8.0",73603,2012-01-01 15:43:05
com.amanotes.beathopper,0.61,"2.8.8",77476,2019-07-17 19:18:58
com.amanotes.beathopper,0.60,"2.8.8",77476,2019-07-17 19:19:29
com.amanotes.beathopper,0.59,"2.8.8",77476,2019-07-17 19:20:30
com.amanotes.beathopper,0.58,"2.8.8",77476,2019-07-17 19:21:01
com.amanotes.beathopper,0.57,"2.8.8",77476,2019-07-17 19:22:02
com.amanotes.beathopper,0.56,"2.8.8",77476,2019-07-17 19:23:03
com.amanotes.beathopper,0.55,"2.8.8",77476,2019-07-17 19:23:34
com.amanotes.beathopper,0.54,"2.8.8",77476,2019-07-17 19:24:04
com.amanotes.beathopper,0.53,"2.8.8",77476,2019-07-17 19:25:05
com.amanotes.beathopper,0.52,"2.8.8",77476,2019-07-17 19:26:07
com.amanotes.beathopper,0.51,"2.8.8",77476,2019-07-17 19:26:37
com.amanotes.beathopper,0.50,"2.8.8",77476,2019-07-17 19:27:39
com.amanotes.beathopper,0.49,"2.8.8",77476,2019-07-17 19:28:39
com.amanotes.beathopper,0.48,"2.8.8",77476,2019-07-17 19:29:10
com.amanotes.beathopper,0.47,"2.8.8",77476,2019-07-17 19:30:11
com.amanotes.beathopper,0.46,"2.8.8",77476,2019-07-17 19:31:12
com.amanotes.beathopper,0.45,"2.8.8",77476,2019-07-17 19:32:13
com.amanotes.beathopper,0.44,"2.8.8",77476,2019-07-17 19:33:15
com.amanotes.beathopper,0.43,"2.8.8",77476,2019-07-17 19:34:16
com.amanotes.beathopper,0.42,"2.8.8",77476,2019-07-17 19:34:46
com.amanotes.beathopper,0.41,"2.8.8",77476,2019-07-17 19:35:47
com.amanotes.beathopper,0.40,"2.8.8",77476,2019-07-17 19:36:48
com.amanotes.beathopper,0.39,"2.8.8",77476,2019-07-17 19:37:50
com.amanotes.beathopper,0.38,"2.8.8",77476,2019-07-17 19:38:51
com.amanotes.beathopper,0.37,"2.8.8",77476,2019-07-17 19:39:52
com.amanotes.beathopper,0.36,"2.8.8",77476,2019-07-17 19:40:23
com.amanotes.beathopper,0.35,"2.8.8",77476,2019-07-17 19:41:24
com.amanotes.beathopper,0.34,"2.8.8",77476,2019-07-17 19:42:25
com.amanotes.beathopper,0.33,"2.8.8",77476,2019-07-17 19:43:26
com.amanotes.beathopper,0.32,"2.8.8",77476,2019-07-17 19:44:27
com.amanotes.beathopper,0.31,"2.8.8",77476,2019-07-17 19:45:28
com.amanotes.beathopper,0.30,"2.8.8",77476,2019-07-17 19:46:29
com.amanotes.beathopper,0.29,"2.8.8",77476,2019-07-17 19:47:30
com.amanotes.beathopper,0.28,"2.8.8",77476,2019-07-17 19:48:32
com.amanotes.beathopper,0.27,"2.8.8",77476,2019-07-17 19:49:33
com.amanotes.beathopper,0.26,"2.8.8",77476,2019-07-17 19:50:03
com.amanotes.beathopper,0.25,"2.8.8",77476,2019-07-17 19:51:04
com.amanotes.beathopper,0.24,"2.8.8",77476,2019-07-17 19:52:05
com.amanotes.beathopper,0.23,"2.8.8",77476,2019-07-17 19:53:07
com.amanotes.beathopper,0.22,"2.8.8",77476,2019-07-17 19:54:08
com.amanotes.beathopper,0.21,"2.8.8",77476,2019-07-17 19:55:09
com.amanotes.beathopper,0.43,"2.8.8",77485,2019-07-17 14:50:23
com.amanotes.beathopper,0.42,"2.8.8",77485,2019-07-17 14:53:23
com.amanotes.beathopper,0.42,"2.8.8",77485,2019-07-17 14:53:23
com.amanotes.beathopper,0.79,"2.8.8",78712,2019-07-25 23:56:18
com.amanotes.beathopper,0.78,"2.8.8",78712,2019-07-25 23:58:18
com.amanotes.beathopper,0.60,"2.8.8",78712,2019-07-26 00:27:28
com.amanotes.beathopper,0.59,"2.8.8",78712,2019-07-26 00:28:58
com.amanotes.beathopper,0.48,"2.8.8",78712,2019-07-26 01:50:50
com.amanotes.beathopper,0.47,"2.8.8",78712,2019-07-26 01:51:50
com.amanotes.beathopper,0.46,"2.8.8",78712,2019-07-26 01:53:20
com.cassette.aquapark,0.96,"0.7",25882,2019-07-13 18:42:51
com.cassette.aquapark,0.96,"0.7",25882,2019-07-13 18:43:21
com.cassette.aquapark,0.95,"0.7",25882,2019-07-13 18:44:51
com.cassette.aquapark,0.99,"0.7",66590,2019-07-12 07:53:31
com.cassette.aquapark,0.99,"0.7",66590,2019-07-12 07:54:02
com.cassette.aquapark,0.99,"0.7",66590,2019-07-12 07:54:32
com.cassette.aquapark,0.99,"0.7",66590,2019-07-12 07:55:02
com.cassette.aquapark,0.99,"0.7",66590,2019-07-12 07:55:02
com.cassette.aquapark,0.99,"0.7",66590,2019-07-12 07:55:02
com.cassette.aquapark,0.99,"0.7",66590,2019-07-12 07:55:02
com.cassette.aquapark,0.99,"0.7",66590,2019-07-12 07:55:02
com.cassette.aquapark,0.99,"0.7",66590,2019-07-12 07:55:02
com.cassette.aquapark,0.99,"0.7",66590,2019-07-12 07:55:02
com.cassette.aquapark,0.99,"0.7",66590,2019-07-12 07:55:02
com.cassette.aquapark,0.99,"0.7",66590,2019-07-12 07:55:02
com.cassette.aquapark,0.99,"0.7",66590,2019-07-12 07:55:02
com.cassette.aquapark,0.99,"0.7",66590,2019-07-12 07:55:02
com.cassette.aquapark,0.99,"0.7",66590,2019-07-12 07:55:02
com.cassette.aquapark,0.99,"0.7",66590,2019-07-12 07:55:02
com.cassette.aquapark,0.99,"0.7",66590,2019-07-12 07:55:02
com.cassette.aquapark,0.99,"0.7",66590,2019-07-12 07:55:02
com.cassette.aquapark,0.99,"0.7",66590,2019-07-12 07:55:02
com.cassette.aquapark,0.99,"0.7",66590,2019-07-12 07:55:02
com.cassette.aquapark,0.99,"0.7",66590,2019-07-12 07:55:02
com.cassette.aquapark,0.99,"0.7",66590,2019-07-12 07:55:02
com.cassette.aquapark,0.99,"0.7",66590,2019-07-12 07:55:02
com.cassette.aquapark,0.99,"0.7",66590,2019-07-12 07:55:02
com.cassette.aquapark,0.99,"0.7",66590,2019-07-12 07:55:02
com.cassette.aquapark,0.99,"0.7",66590,2019-07-12 07:55:02
com.cassette.aquapark,0.99,"0.7",66590,2019-07-12 07:55:02
com.cassette.aquapark,0.99,"0.7",66590,2019-07-12 07:55:02
com.cassette.aquapark,0.99,"0.7",66590,2019-07-12 07:55:02
com.cassette.aquapark,0.99,"0.7",66590,2019-07-12 07:55:02
com.cassette.aquapark,0.99,"0.7",66590,2019-07-12 07:55:02
com.cassette.aquapark,0.99,"0.7",66590,2019-07-12 07:55:02
com.cassette.aquapark,0.99,"0.7",66590,2019-07-12 07:55:02
com.cassette.aquapark,0.99,"0.7",66590,2019-07-12 07:55:02
com.cassette.aquapark,0.99,"0.7",66590,2019-07-12 07:55:02
com.cassette.aquapark,0.99,"0.7",66590,2019-07-12 07:55:02
com.cassette.aquapark,0.99,"0.7",66590,2019-07-12 07:55:02
com.cassette.aquapark,0.99,"0.7",66590,2019-07-12 07:55:02
com.cassette.aquapark,0.99,"0.7",66590,2019-07-12 07:55:02
com.cassette.aquapark,0.99,"0.7",66590,2019-07-12 07:55:02
com.cassette.aquapark,0.99,"0.7",66590,2019-07-12 07:55:02
com.cassette.aquapark,0.99,"0.7",66590,2019-07-12 07:55:02
com.cassette.aquapark,0.99,"0.7",66590,2019-07-12 07:55:02
com.cassette.aquapark,0.99,"0.7",66590,2019-07-12 07:55:02
com.cassette.aquapark,0.98,"0.7",66590,2019-07-12 07:55:33
com.cassette.aquapark,0.98,"0.7",66590,2019-07-12 07:55:33
com.cassette.aquapark,0.98,"0.7",66590,2019-07-12 07:55:33
com.cassette.aquapark,0.98,"0.7",66590,2019-07-12 07:55:33
com.cassette.aquapark,0.98,"0.7",66590,2019-07-12 07:55:33
com.cassette.aquapark,0.98,"0.7",66590,2019-07-12 07:55:33
com.cassette.aquapark,0.98,"0.7",66590,2019-07-12 07:55:33
com.cassette.aquapark,0.98,"0.7",66590,2019-07-12 07:55:33
com.cassette.aquapark,0.98,"0.7",66590,2019-07-12 07:55:33
com.cassette.aquapark,0.98,"0.7",66590,2019-07-12 07:55:33
com.cassette.aquapark,0.98,"0.7",66590,2019-07-12 07:55:33
com.cassette.aquapark,0.98,"0.7",66590,2019-07-12 07:55:33
com.cassette.aquapark,0.98,"0.7",66590,2019-07-12 07:55:33
com.cassette.aquapark,0.98,"0.7",66590,2019-07-12 07:55:33
com.cassette.aquapark,0.98,"0.7",66590,2019-07-12 07:55:33
com.cassette.aquapark,0.98,"0.7",66590,2019-07-12 07:55:33
com.cassette.aquapark,0.98,"0.7",66590,2019-07-12 07:55:33
com.cassette.aquapark,0.98,"0.7",66590,2019-07-12 07:55:33
com.cassette.aquapark,0.98,"0.7",66590,2019-07-12 07:55:33
com.cassette.aquapark,0.98,"0.7",66590,2019-07-12 07:55:33
com.cassette.aquapark,0.98,"0.7",66590,2019-07-12 07:55:33
com.cassette.aquapark,0.98,"0.7",66590,2019-07-12 07:55:33
com.cassette.aquapark,0.98,"0.7",66590,2019-07-12 07:55:33
com.cassette.aquapark,0.98,"0.7",66590,2019-07-12 07:55:33
com.cassette.aquapark,0.98,"0.7",66590,2019-07-12 07:55:33
com.cassette.aquapark,0.98,"0.7",66590,2019-07-12 07:55:33
com.cassette.aquapark,0.98,"0.7",66590,2019-07-12 07:55:33
com.cassette.aquapark,0.98,"0.7",66590,2019-07-12 07:55:33
com.cassette.aquapark,0.98,"0.7",66590,2019-07-12 07:55:33
com.cassette.aquapark,0.98,"0.7",66590,2019-07-12 07:55:33
com.cassette.aquapark,0.98,"0.7",66590,2019-07-12 07:55:33
com.cassette.aquapark,0.98,"0.7",66590,2019-07-12 07:55:33
com.cassette.aquapark,0.98,"0.7",66590,2019-07-12 07:55:33
com.cassette.aquapark,0.98,"0.7",66590,2019-07-12 07:55:33
com.cassette.aquapark,0.98,"0.7",66590,2019-07-12 07:55:33
com.cassette.aquapark,0.98,"0.7",66590,2019-07-12 07:55:33
com.cassette.aquapark,0.98,"0.7",66590,2019-07-12 07:55:33
com.cassette.aquapark,0.98,"0.7",66590,2019-07-12 07:55:33
com.cassette.aquapark,0.98,"0.7",66590,2019-07-12 07:56:03
com.cassette.aquapark,0.98,"0.7",66590,2019-07-12 07:56:03
com.cassette.aquapark,0.98,"0.7",66590,2019-07-12 07:56:03
com.cassette.aquapark,0.98,"0.7",66590,2019-07-12 07:56:03
com.cassette.aquapark,0.98,"0.7",66590,2019-07-12 07:56:03
com.cassette.aquapark,0.98,"0.7",66590,2019-07-12 07:56:03
com.cassette.aquapark,0.98,"0.7",66590,2019-07-12 07:56:03
com.cassette.aquapark,0.98,"0.7",66590,2019-07-12 07:56:03
com.cassette.aquapark,0.98,"0.7",66590,2019-07-12 07:56:03
com.cassette.aquapark,0.98,"0.7",66590,2019-07-12 07:56:03
com.cassette.aquapark,0.98,"0.7",66590,2019-07-12 07:56:03
com.cassette.aquapark,0.98,"0.7",66590,2019-07-12 07:56:03
com.cassette.aquapark,0.98,"0.7",66590,2019-07-12 07:56:03
com.cassette.aquapark,0.98,"0.7",66590,2019-07-12 07:56:03
com.cassette.aquapark,0.98,"0.7",66590,2019-07-12 07:56:03
com.cassette.aquapark,0.98,"0.7",66590,2019-07-12 07:56:03
com.cassette.aquapark,0.98,"0.7",66590,2019-07-12 07:56:03
com.cassette.aquapark,0.98,"0.7",66590,2019-07-12 07:56:03
com.cassette.aquapark,0.98,"0.7",66590,2019-07-12 07:56:03
com.cassette.aquapark,0.98,"0.7",66590,2019-07-12 07:56:03
com.cassette.aquapark,0.98,"0.7",66590,2019-07-12 07:56:03
com.cassette.aquapark,0.98,"0.7",66590,2019-07-12 07:56:03
com.cassette.aquapark,0.98,"0.7",66590,2019-07-12 07:56:03
com.cassette.aquapark,0.98,"0.7",66590,2019-07-12 07:56:03
com.cassette.aquapark,0.98,"0.7",66590,2019-07-12 07:56:03
com.cassette.aquapark,0.98,"0.7",66590,2019-07-12 07:56:03
com.cassette.aquapark,0.98,"0.7",66590,2019-07-12 07:56:33
com.cassette.aquapark,0.98,"0.7",66590,2019-07-12 07:56:33
com.cassette.aquapark,0.98,"0.7",66590,2019-07-12 07:56:33
com.cassette.aquapark,0.98,"0.7",66590,2019-07-12 07:56:33
com.cassette.aquapark,0.98,"0.7",66590,2019-07-12 07:56:33
com.cassette.aquapark,0.98,"0.7",66590,2019-07-12 07:56:33
com.cassette.aquapark,0.98,"0.7",66590,2019-07-12 07:56:33
com.cassette.aquapark,0.98,"0.7",66590,2019-07-12 07:56:33
com.cassette.aquapark,0.98,"0.7",66590,2019-07-12 07:56:33
com.cassette.aquapark,0.98,"0.7",66590,2019-07-12 07:56:33
com.cassette.aquapark,0.98,"0.7",66590,2019-07-12 07:56:33
com.cassette.aquapark,0.98,"0.7",66590,2019-07-12 07:56:33
com.cassette.aquapark,0.98,"0.7",66590,2019-07-12 07:56:33
com.cassette.aquapark,0.98,"0.7",66590,2019-07-12 07:56:33
com.cassette.aquapark,0.98,"0.7",66590,2019-07-12 07:56:33
com.cassette.aquapark,0.98,"0.7",66590,2019-07-12 07:56:33
com.cassette.aquapark,0.98,"0.7",66590,2019-07-12 07:56:33
com.cassette.aquapark,0.98,"0.7",66590,2019-07-12 07:56:33
com.cassette.aquapark,0.98,"0.7",66590,2019-07-12 07:56:33
com.cassette.aquapark,0.98,"0.7",66590,2019-07-12 07:57:04
com.cassette.aquapark,0.98,"0.7",66590,2019-07-12 07:57:04
com.cassette.aquapark,0.98,"0.7",66590,2019-07-12 07:57:04
com.cassette.aquapark,0.98,"0.7",66590,2019-07-12 07:57:04
com.cassette.aquapark,0.98,"0.7",66590,2019-07-12 07:57:04
com.cassette.aquapark,0.98,"0.7",66590,2019-07-12 07:57:04
com.cassette.aquapark,0.98,"0.7",66590,2019-07-12 07:57:04
com.cassette.aquapark,0.98,"0.7",66590,2019-07-12 07:57:04
com.cassette.aquapark,0.98,"0.7",66590,2019-07-12 07:57:04
com.cassette.aquapark,0.98,"0.7",66590,2019-07-12 07:57:04
com.cassette.aquapark,0.98,"0.7",66590,2019-07-12 07:57:04
com.cassette.aquapark,0.98,"0.7",66590,2019-07-12 07:57:04
com.cassette.aquapark,0.98,"0.7",66590,2019-07-12 07:57:04
com.cassette.aquapark,0.98,"0.7",66590,2019-07-12 07:57:04
com.cassette.aquapark,0.97,"0.7",66590,2019-07-12 07:57:34
com.cassette.aquapark,0.97,"0.7",66590,2019-07-12 07:57:34
com.cassette.aquapark,0.97,"0.7",66590,2019-07-12 07:57:34
com.cassette.aquapark,0.97,"0.7",66590,2019-07-12 07:57:34
com.cassette.aquapark,0.97,"0.7",66590,2019-07-12 07:57:34
com.cassette.aquapark,0.97,"0.7",66590,2019-07-12 07:57:34
com.cassette.aquapark,0.97,"0.7",66590,2019-07-12 07:57:34
com.cassette.aquapark,0.97,"0.7",66590,2019-07-12 07:57:34
com.cassette.aquapark,0.97,"0.7",66590,2019-07-12 07:57:34
com.cassette.aquapark,0.97,"0.7",66590,2019-07-12 07:57:34
com.cassette.aquapark,0.97,"0.7",66590,2019-07-12 07:57:34
com.cassette.aquapark,0.97,"0.7",66590,2019-07-12 07:58:04
com.cassette.aquapark,0.97,"0.7",66590,2019-07-12 07:58:04
com.cassette.aquapark,0.97,"0.7",66590,2019-07-12 07:58:04
com.cassette.aquapark,0.97,"0.7",66590,2019-07-12 07:58:04
com.cassette.aquapark,0.97,"0.7",66590,2019-07-12 07:58:04
com.cassette.aquapark,0.97,"0.7",66590,2019-07-12 07:58:04
com.cassette.aquapark,0.97,"0.7",66590,2019-07-12 07:58:04
com.cassette.aquapark,0.97,"0.7",66590,2019-07-12 07:58:04
com.cassette.aquapark,0.97,"0.7",66590,2019-07-12 07:58:04
com.cassette.aquapark,0.97,"0.7",66590,2019-07-12 07:58:04
com.cassette.aquapark,0.97,"0.7",66590,2019-07-12 07:58:34
com.cassette.aquapark,0.97,"0.7",66590,2019-07-12 07:58:34
com.cassette.aquapark,0.97,"0.7",66590,2019-07-12 07:58:34
com.cassette.aquapark,0.97,"0.7",66590,2019-07-12 07:58:34
com.cassette.aquapark,0.97,"0.7",66590,2019-07-12 07:58:34
com.cassette.aquapark,0.97,"0.7",66590,2019-07-12 07:58:34
com.cassette.aquapark,0.97,"0.7",66590,2019-07-12 07:59:05
com.cassette.aquapark,0.97,"0.7",66590,2019-07-12 07:59:05
com.cassette.aquapark,0.52,"0.7",73252,2019-07-01 11:59:07
com.cassette.aquapark,0.56,"0.7",73252,2019-07-03 13:30:34
com.cassette.aquapark,0.55,"0.7",73252,2019-07-03 13:31:27
com.cassette.aquapark,0.54,"0.7",73252,2019-07-03 13:33:27
com.cassette.aquapark,0.20,"0.7",74332,2019-06-27 13:36:01
